Company name,Symbol
HENKEL AG & CO KGAA NPV(BR),0IZ8
CREDIT SUISSE GROUP CHF0.04,0IZB
HENKEL AG & CO KGAA NON.V PRF NPV,0IZC
ABG SUNDAL COLLIER HLDG ASA NOK0.23`A`,0IZM
RETELIT SPA NPV,0J03
ALLGEMEINE BAUGESELLSCHAFT PORR AG NPV(VAR),0J04
GREENERGYCAPITAL SPA NPV,0J1G
SPAREBANKEN NORD NORGE NOK50,0J1N
RYTU SKIRTOMIEJI TINKLAI LTL1,0J1R
ZON MULTIMEDIA SERVICIOS EUR0.01,0J1Z
CROSSWOOD SA EUR3,0J2O
ALSTOM EUR14,0J2R
AST GROUPE ORD EUR0.36,0J2S
EADS(EURO AERONAUTIC DEFENSE SPACE) EUR1,0J2X
SOFIBUS NPV,0J39
SODEXHO EUR4,0J3F
SLUNTCHEV DEN JSC - PLOVDIV BGN1,0J3H
COFINIMMO ORD NPV,0J3X
BANCO PASTOR EUR0.33 (POST SPLIT),0J4M
ORAD HI TEC SYSTEMS ORD ILS0.01,0J50
ELECTROMAGNETIC GEOSERVICES NOK0.25,0J5B
DANE ELEC MEMORY EUR0.32,0J5Q
PROSAFE SE EUR0.25,0J5Y
FONCIERE DES REGIONS GFR EUR3,0J6V
TELEPERFORMANCE EUR2.50,0J6X
SOCIETE GENERALE EUR1.25,0J6Y
LE BELIER EUR1.52,0J7U
MBB INDUSTRIES AG NPV,0J7X
GERARD PERRIER INDUSTRIE EUR1,0J86
JACQUET METALS SA NPV,0J8W
DUERR AG NPV,0J9C
MANZ AUTOMATION AG NPV,0J9O
EINHELL GERMANY AG NON VTG PREF NPV,0JAV
GENERIX EUR0.5,0JAW
ELANDERS AB SER`B`NPV,0JBY
ENERVIT SPA NPV,0JDI
BABCOCK BORSIG AG(NEW) NPV,0JDP
SWEDOL AB SER`B`NPV,0JE9
COLRUYT SA NPV,0JEW
ZLATA MONETA II NPV,0JFM
MARINE FARMS AS NOK2,0JFT
ELEKTROBIT OYJ NPV,0JG5
LYXOR INTL ASSET MANAGEMENT LYXOR ETF MSCI EMERGING MARKETS,0JGB
LYXOR INTL ASSET MANAGEMENT MSCI US TECH MASTER UNIT,0JGK
UNITED MAILSOLUTIONS HOLDING AG NPV,0JH3
SPAR NORD BANK AS DKK10,0JH4
HLDG VARNA AD BGN1,0JHC
PIPIS BROTHERS FARM EUR0.34,0JHN
PORSCHE AUTOMOBIL HLDG SE NON VTG PRF NPV,0JHU
THIN FILM ELECTRONICS ASA NOK0.11,0JI9
SPECTRUM ASA NOK1,0JII
TAG TEGERNSEE IMMO AG NPV,0JK4
SANOMA CORP NPV,0JLQ
B+S BANKSYSTEME AG NPV,0JLW
TECHNOTRANS AG NPV,0JMU
DSV DKK1,0JN9
EUTELSAT COMMUNICATIONS EUR1,0JNI
NORDEA BANK AB NPV,0JNL
KUKA AG NPV,0JOE
RICOH CO NPV,0JOI
KUNERT NON VTG PRF NPV,0JPB
APPLE INC COM STK NPV,0JQ4
AUDIO VISUAL ENTERPRISES S.A EUR0.7,0JQI
ARCHER-DANIELS-MIDLAND CO COM STK NPV,0JQQ
ATMEL CORP COM STK USD0.001,0JQR
BINDER&CO AG NPV (BR),0JR1
LEONARDO VENTURE KGAA COM NPV,0JR2
REINET INVESTMENTS SCA NPV,0JR9
KOGEL FAHRZEUGWERK AG NON VTG PRF NPV,0JRL
MAGYAR OLAJ-ES GAZIPARE RESZVENYTAR HUF1000,0JS2
SIPEF SA NPV,0JSU
MAGYAR OLAJ-ES GAZIPARE RESZVENYTAR HUF1000,0JT5
FRAPORT AG NPV,0JTZ
HYPOPORT AG NPV,0JVS
ATEA ASA NOK10,0JWO
CAPITAL MANAGEMENT REIT-SOFIA BGN1,0JWR
MARIMEKKO OY NPV,0JX9
PBG PLN1,0JXB
PROTECTOR FORSIKRING ASA NOK1,0JXF
GALAPAGOS NV ORD NPV,0JXZ
MLP AG NPV,0JYM
BB BIOTECH CHF1,0JYO
LOOMIS AB NPV`B`,0JYZ
RECYCLIRASHTO PREDPRIATIE AD BGN1,0JZ1
PINGUINLUTOSA NV NPV,0JZ8
BAYERISCHE MOTOREN WERKE AG NON VTG PREF EUR1,0JZM
LPKF LASER & ELECTRONICS AG NPV,0JZS
VALUE8 NV EUR2,0JZZ
WACKER NEUSON SE NPV,0K11
BILLBOARD AD BGN10,0K2F
CBA ASSET MANAGEMENT AD BGN1,0K2K
EXPAT BETA REIT-SOFIA BGN1,0K2P
EXOR SPA EUR0.52,0K45
ICADE (NEW) NPV,0K4O
DRAGERWERK AG NON VTG PREF NPV,0K5E
WINTER AG NPV,0K6F
NORDECON INTERNATIONAL EEK10,0K6R
OESTERREICHISCHE ELEKTRIZITATS AG CLASS`A`NPV,0K6U
FASTPARTNER AB NPV,0K6Y
CLOETTA AB `B`NPV,0K75
ASSICURAZIONI GENERALI SPA EUR1,0K78
AURUBIS AG ORD NPV,0K7F
ANTENA 3 TELEVISION EUR0.75,0K7J
AGFA GEVAERT NV ORD NPV,0K7U
AKER ASA SER `A` NOK28,0K7V
AUTOLIV INC USD1 SDR,0K7X
AMER SPORTS CORP NPV`A`,0K7Y
APRIL GROUP EUR0.4,0K80
AUTOSTRADA TORINO-MILANO-SPA EUR0.50,0K82
AZIMUT HLDG S.P.A ORD NPV,0K85
BOLIDEN AB NPV.,0K8D
BANCA POPOLARE DI SONDRIO EUR3,0K8E
AREVA(CI) EUR38(CERT D`INVEST),0K8J
CARGOTEC CORPORATION NPV ORD `B`,0K8M
BENETEAU EUR0.10,0K8N
DERICHEBOURG EUR2,0K8W
EUROCASTLE INVESTMENT ORD NPV,0K91
EDISON SPA EUR1,0K92
CREDITO EMILIANO SPA EUR1,0K93
GRUPO EMPRESARIAL ENCE SA EUR0.9,0K96
EURONAV NPV,0K9A
HELLENIC EXCHANGES HLDGS EUR1.75,0K9E
FAES FARMA SA EUR0.1,0K9H
FIAT SPA DI RISP EUR5(NON CNV),0K9J
FINETOL FINANCNA DRUZBA DD NPV,0K9K
FONDIARIA - SAI SPA EUR1 (DI RISP),0K9L
RALLYE EUR3,0K9N
GEOX S.P.A. ORD EUR0.1,0K9O
GN STORE NORD DKK4,0K9P
HAL TRUST CERTS(1 UNIT),0K9V
HUHTAMAKI OYJ `I`NPV,0K9W
INGENICO EUR1,0KA0
IPSOS EUR0.25,0KA3
KKR PRIVATE EQUITY INVESTORS COMMON UNITS,0KAB
MEDIQ NV EUR0.25,0KAS
ARNOLDO MONDADORI EDITORE SPA EUR0.26,0KAV
NEXITY EUR5,0KB3
SEAT-PAGINE GIALLE NPV,0KBK
PETROLEUM GEO SERVICES ASA NOK3,0KBL
RATOS AB NPV SER `B`,0KBQ
RECORDATI EUR0.125,0KBS
REDES ENERGETICAS NACIONAIS SGPS SA EUR1,0KBT
REALIA BUSINESS SA ORD EUR0.24,0KBV
RAMIRENT OYJ NPV,0KBX
RENTA 4 SERVICIOS DE INVERSION SA EUR0.4,0KBY
REXEL PROMESSES EUR5,0KBZ
SEA STAR CAPITAL PLC EUR0.04,0KC4
SEVAN MARINE AS ORD NOK0.2,0KC7
SLIGRO FOOD GROUP NV EUR0.06,0KCC
SOLARIA ENERGIA Y MEDIO AMBIENTE SA EUR0.01,0KCD
SSAB(SVENSKT STAL)AB SER`B`NPV,0KCI
STORA ENSO OYJ SER`R`NPV(STOCKHOLM ONLY),0KCK
TESSENDERLO CHEMIE NPV,0KCP
TUBACEX EUR0.45,0KD1
TUBOS REUNIDOS SA EUR0.10,0KD2
UNIPETROL CZK100,0KD8
BARCO(NEW) NPV,0KDK
INFINEON TECHNOLOGIES AG ORD NPV,0KED
MUNCHENER RUCKVERSICHERUNGS AG NPV(REGD),0KEF
BAYERISCHE MOTOREN WERKE AG NON VTG PREF EUR1,0KEI
LYXOR INTL ASSET MANAGEMENT ETF DJ STOXX 600 BANKS EUR ACC NAV,0KEJ
LYXOR INTL ASSET MANAGEMENT LYXOR ETF LEVERAGED DJ EURO STOXX 50,0KEQ
LYXOR INTL ASSET MANAGEMENT LYXOR ETF WORLD WATER,0KEZ
DAIMLER AG ORD NPV(REGD),0KF5
MUNCHENER RUCKVERSICHERUNGS AG NPV(REGD),0KFE
REVENIO GROUP CORP EUR0.30,0KFH
SODIFRANCE NPV (ASNT 08/05/09 HP2M CASH),0KFU
DANONE ORD EUR0.25,0KFX
KOSTENETZ JSC-KOSTENETZ BGN1,0KFZ
TIETO OYJ ORD NPV,0KG0
MAGNAT REAL ESTATE OPPS GMBH & CO NPV (BR),0KG2
BULGARI RESERVE PROPERTIES REIT-SOF BGN1,0KGE
UNITED INTERNATIONAL ENTERPRISE COM STK USD10,0KGQ
SONGA OFFSHORE EUR0.11,0KHE
GEOX S.P.A. ORD EUR0.1,0KHH
TECNOMEN LIFETREE OYJ NPV,0KHJ
IVG IMMOBILIEN AG NPV,0KHZ
UPONOR OYJ NPV,0KI5
SSAB AB SER`A`NPV,0KII
NEW WAVE GROUP AB SER`B`NPV,0KIZ
SONGA OFFSHORE EUR0.11,0KJ1
MAN AG ORD NPV,0KJB
MAN SE NON VTG PREF NPV,0KJC
MARINA PORTOROC NPV,0KJD
NESTLE SA CHF0.10,0KK4
PORTUCEL-EMPRESA PRODUTORA DE PASTA EUR1,0KLO
ENEA SA PLN1,0KO8
POL-AQUA S.A. PLN1,0KSA
RUCH S.A. PLN1,0KSX
PSI AG ORD NPV,0KUR
ATARI EUR1,0KUV
PNE WIND AG NPV(REGD),0KUY
TOMRA SYSTEMS ASA NOK1,0KV7
BRD-GROUPE SOCIETE GENERALE RON1,0KVH
KLOEKNER & CO NPV,0KVR
EADS(EURO AERONAUTIC DEFENSE SPACE) EUR1,0KVV
GLOBAL TENDER BARGES ASA NOK0.60,0KX9
PARVI MAY-50 AD BGN10,0KXB
PLAMA PUR NPV,0KXO
AEGEK SA EUR0.32,0KYY
MOTORS LIQUIDATION CO USD1.666,0KZA
GRUPO EMPRESARIAL SAN JOSE SA EUR0.03,0L91
CREDIT SUISSE GROUP CHF0.04,0L9E
LUNDIN MINING CORP SDR-EACH REPR 1 COM NPV,0L9F
AP MOLLER-MAERSK A/S `B`DKK1000,0L9G
QUANMAX AG EUR1,0L9J
FISKARS AB OY NPV,0L9Q
ADECCO SA CHF1(REGD),0LAT
VALE SA ADR REPR 1 ORD SHS NPV SPON,0LBF
ADESSO AG NPV,0LBI
TRASMISSIONE ELETTRICITA RETE NAZIO ORD EUR0.22,0LBM
UNIONE DI BANCHE ITALIANE SCPA EUR2.5,0LBN
MONTE NPV,0LBY
PHYLAXIA 1912 HLDG HUF200,0LC3
CPU SOFTWAREHOUSE AG NPV,0LC6
FUCHS PETROLUB AG NON VTG PRF NPV,0LCR
PETROLEUM GEO SERVICES ASA NOK3,0LCX
GDF SUEZ EUR1,0LD0
INDUSTRIA MACCHINE AUTOMATICHE(IMA) EUR0.52,0LD1
EAG-BETEILIGUNGS AG NPV,0LD4
FOURLIS HLDG EUR1,0LD5
TISCALI SPA NPV,0LLP
HUNTER DOUGLAS NV EUR0.24,0LN5
AIR FRANCE - KLM EUR8.50(REGD),0LN7
ROYAL DUTCH SHELL `A`ORD EUR0.07,0LN9
AKZO NOBEL NV EUR2,0LND
UNILEVER NV CVA EUR0.16,0LNF
KONINKLIJKE PHILIPS ELECTRONICS NV EUR0.20,0LNG
EUROCOMMERCIAL PROPERTY NV CVA EUR0.50 (REP 10 SHS),0LNI
VASTNED RETAIL EUR5,0LNJ
BAM GROEP NV(KONINKLIJKE) ORD EUR0.10,0LNQ
FUGRO NV EUR0.05,0LNT
USG PEOPLE NV EUR0.5,0LNU
WESSANEN(KONINKLIJKE)NV CVA EUR1(POST CONSOLIDATION),0LO3
WOLTERS-KLUWER NV CVA EUR0.12,0LO4
C.S.M NV EUR0.25,0LO6
ROYAL BOSKALIS WESTMINSTER GROEP NV EUR0.8,0LO8
AMG ADVANCED METALLURGICAL GROUP N. EUR0.02,0LO9
KONINKLIJKE AHOLD NV EUR0.30,0LOA
REED ELSEVIER NV EUR0.07,0LOD
IMPRESA SGPS SA EUR0.5,0LP3
MULINSAR SA SICAV EUR10,0LP5
DUPNITSA-TABAC AD BGN1,0LPG
CONTINENTAL AG NPV,0LQ1
KRONES AG ORD NPV,0LQ4
ASSECO POLAND SA PLN1,0LQG
AMPLI PLN1,0LR2
BANKIER PLN1,0LRK
ULMA CONSTRUCCION SA PLN2,0LRL
NG2 SA PLN0.10,0LS5
CIECH SA PLN5,0LS7
CYFROWY POLSAT SA PLN0.04,0LSL
STORMM SA PLN1(B C),0LTA
ENERGOPOL PLN4,0LTG
ENERGOMONTAZ POLNOC PLN3.5,0LTI
EUROCASH SA PLN1,0LTM
INTERNETOWY DOM MAKLERSKI S.A. PLN0.1,0LUG
IRENA(HUTA SZKLA)SA PLN3,0LUS
GRUPA KETY SA PLN2.5,0LV3
LENA LIGHTING S.A. PLN0.05,0LVJ
LENTEX PLN2.05,0LVK
LPP SA PLN2,0LVL
MEWA PLN0.01,0LVV
M.W. TRADE S.A. PLN0.1,0LW9
NAFTOBUDOWA PLN2,0LWB
NFI JUPITER PLN0.1,0LWG
NFI PROGRESS PLN0.10,0LWH
NETIA SA PLN1,0LWU
OPTIMUS SA PLN1,0LX1
ORBIS PLN2,0LX3
POLISH ENERGY PARTNERS SA PLN2,0LXB
PEPEES PLN0.06,0LXC
QUMAK-SEKOM PLN1,0LY1
ROCKWOOL INTERNATIONAL `B`SHS DKK10,0M0A
ERCROS SA EUR1.60,0M0E
POLARCUS LTD USD0.02,0M14
DURZHBA RAZGRAD BGN1,0M1U
BULGARIAN RIVER SHIPPING EAD BGN1,0M29
ORION CORPORATION SER`A`NPV,0M2N
ORION CORPORATION SER`B`NPV,0M2O
KPS AG NPV,0M2T
ZOOPLUS AG NPV,0M2V
STATOIL ASA NOK2.50,0M2Z
THRANE & THRANE DKK20,0M3O
YOOX SPA EUR0.52,0M3P
BEFIMMO SCA NPV SICAFI,0M3Q
TALLINK GROUP AS EEK10,0M40
FERROVIAL SA ORD EUR0.2,0M42
IC COMPANYS DKK10,0M4M
DET NORSKE OLJESELSKAP ASA NOK0.20,0M5J
OTP BANK HUF100,0M69
HEIJMANS ORD,0M6I
H & H INTERNATIONAL `B` DKK100,0M6J
S.E.S.SA FIDUCIARY DR EACH REP 1`A`SHS NPV,0M6P
ALLIANZ SE ORD SHS NPV(REGD),0M6S
PHILIP MORRIS INTERNATIONAL INC NPV,0M8V
FORMPIPE SOFTWARE AB NPV,0M8Y
GERRY WEBER INTERNATIONAL AG NPV,0M98
HANNOVER RUECKVERSICHERUNGS AG ORD NPV(REGD),0M9A
OMV PETROM SA RON0.10,0MA6
EWORK SCANDINAVIA AB NPV,0MCB
HAMBORNER REIT AG NPV,0MCG
SVENSKA CELLULOSA AB-SCA SER`B`NPV,0MCK
ARYZTA AG CHF0.02,0MDS
ELECTROLUX AB SER`B`NPV,0MDT
NORDEX AG NPV(POST REVERSE-SPLIT),0MEC
KONECRANES OYJ NPV,0MET
TIKKURILA OYJ NPV,0MFI
BEFIMMO SCA NPV SICAFI,0MFT
AGFA GEVAERT NV ORD NPV,0MFU
KBC ANCORA CVA NPV,0MFW
ARYZTA AG CHF0.02,0MFY
AAREAL BANK EUR26,0MG0
FIELMANN AG NPV,0MG1
HEIDELBERGCEMENT AG NPV,0MG2
ELRINGKLINGER AG NPV,0MG5
GENMAB AS DKK1(BR),0MGB
NKT HLDG AS DKK20,0MGC
JYSKE BANK AS DKK10,0MGD
SYDBANK AS DKK10,0MGE
KEMIRA OYJ NPV,0MGG
CARGOTEC CORPORATION NPV ORD `B`,0MGH
OUTOTEC OYJ NPV,0MGI
VICAT EUR4,0MGJ
M6-METROPOLE TELEVISION EUR0.40,0MGL
SECHILIENNE EUR0.0385,0MGN
JC DECAUX SA NPV,0MGO
BIC EUR3.82,0MGP
FAURECIA EUR7,0MGR
SEB SA EUR1,0MGS
ERAMET EUR3.05,0MGV
ILIAD SA EUR0.02,0MGY
BUREAU VERITAS EUR0.12,0MH1
IPSEN EUR1,0MH6
ERG SPA EUR0.10,0MHC
ACEA SPA EUR5.16,0MHD
AZIMUT HLDG SPA ORD NPV,0MHJ
SCHIBSTED ASA NOK1,0MHM
DNO INTERNATIONAL ASA NOK0.25,0MHP
SEVAN MARINE AS ORD NOK0.2,0MHQ
PETROLEUM GEO SERVICES ASA NOK3,0MHR
NORWEGIAN PROPERTY AS NOK25,0MHS
PEAB AB SER`B`NPV,0MHT
INDUSTRIVARDEN AB SER`C`NPV,0MHU
VOLVO(AB) SER`A`NPV,0MHW
SSAB AB SER`B`NPV,0MHZ
AUTOLIV INC USD1 SDR,0MI0
ENIRO AB NPV,0MI1
JM AB NPV,0MI3
BOLIDEN AB NPV.,0MI5
FABEGE AB NPV,0MI6
ANDRITZ AG NPV (POST SPLIT),0MIL
CA IMMOBILIEN ANLAGEN AG NPV,0MIP
PALFINGER AG NPV,0MJ1
SPARKASSEN IMMOBILIENANLAGEN AG NPV,0MJ9
VOEST-ALPINE AG NPV,0MJF
ZUMTOBEL AG EUR10,0MJH
CA TOULOUSE 31 CCI EUR16 CERTS D`INVEST,0MJI
CREW GOLD CORP COM NPV,0MJJ
ERSTE GROUP BANK AG NPV,0MJK
ANTENA 3 TELEVISION EUR0.75,0MJT
AKER ASA SER `A` NOK28,0MJX
ANDRITZ AG NPV (POST SPLIT),0MJZ
ATRIUM EUROPEAN REAL ESTATE LTD EUR5,0MK2
IMMOFINANZ AG NPV,0MKE
OBRASCON HUARTE LAIN SA EUR0.60,0MKG
OMV AG NPV,0MKH
PROLOGIS EUROPEAN PROPERTIES UNITS,0MKJ
RAIFFEISEN INTERNATIONAL BANK-HLDG NPV (REGD),0MKL
SLIGRO FOOD GROUP NV EUR0.06,0MKM
SMIT INTERNATIONALE EUR2.30,0MKN
SOL MELIA S.A. EUR0.20,0MKO
STRABAG SE NPV,0MKP
TOMTOM NV NPV,0MKS
TECNICAS REUNIDAS EUR0.1,0MKT
VISCOFAN ENVOLTURAS CELULOSICAS SA EUR0.30,0MKW
VOEST-ALPINE AG NPV,0MKX
WIENERBERGER AG NPV,0MKZ
SONAE SGPS SA EUR1,0ML0
EDP RENOVAVEIS SA EUR5,0ML1
BEEF-SAN ZAKLADY MIESNE SA PLN1,0MLC
ANDRE TRIGANO EUR4,0MLG
SKYEUROPE HOLDING AG EUR1,0MLY
CETECO HLDGS NV CVA(PART-EXCH)NLG10,0MM3
BALDA AG NPV,0MMA
TOM TAILOR HOLDING AG NPV,0MMJ
POLSKA GRUPA ENERGETYCZNA SA PLN10,0MN3
SWORD GROUP EUR1 (POST CONSOLIDATION),0MN5
RTL GROUP NPV,0MNC
KPNQWEST EUR0.50 SER`C`,0MNK
ASSECO SLOVAKIA EUR0.033,0MNL
AQUA PLN16,0MNN
CYFROWY POLSAT SA PLN0.04,0MNQ
KEYYO EUR0.32(POST CONSOL),0MOB
AQUA PLN16,0MOC
TANDBERG ASA NOK1(NEW),0MOH
SAFILO GROUP EUR5,0MOL
TDC A/S DKK1,0MOP
BAYERISCHE MOTOREN WERKE AG EUR1,0MOZ
DEUTSCHE TELEKOM AG NPV(REGD),0MP1
DEUTSCHE EFFECTEN&WECHSEL-BETELL AG NPV,0MP2
E.ON AG NPV,0MP3
PENNINE AIM VCT 6 ORD GBP0.01,0MPC
DEUTSCHE TELEKOM AG NPV(REGD),0MPH
GEA GROUP AG NPV,0MPJ
SGL CARBON SE NPV,0MPL
METRO AG NPV,0MPM
E.ON AG NPV,0MPP
BRENNTAG AG NPV,0MPT
P/F BAKKAFROST DKK1,0MQ2
SETFORGE EUR30,0MQ4
VERBUND AG CLASS`A`NPV,0MQ6
MICRONIC MYDATA AB NPV,0MQG
MERSEN EUR2,0MQI
DELTA ORD GBP 0.25,0MQM
ELASTRON SA EUR0.40,0MQP
GENIKI BANK SA EUR0.72,0MQQ
GOYELLOW MEDIA AG NPV,0MR2
BOIZEL CHANOINE CHAMPAGNE EUR5,0MR3
BYGGMAX GROUP AB NPV,0MR4
CHR HANSEN HOLD,0MR6
ELEMENT 21 GOLF CO COM STK USD0.01,0MR7
AVALON INNOVATION AB SER`B`NPV,0MRH
FASHION BOX EUR0.30,0MRI
ALITA LTL1,0MRL
BANG & OLUFSEN HLDG DKK10 `B`,0MRM
HEIDELBERGER DRUCKMASCHINEN AG NPV,0MRP
BOIZEL CHANOINE CHAMPAGNE EUR5,0MRS
Q-CELLS AG NPV,0MRW
VOSSLOH AG NPV,0MRZ
118000 AG NPV,0MS0
S.A.G.A. EUR7(REGD),0MS5
TANDBERG ASA NOK1(NEW),0MS7
COMPUGROUP MEDICAL AG NPV,0MSD
NYESA VALORES CORPORACION SA EUR1.2,0MSE
NORTHLAND RESOURCES SA NPV,0MSH
ETAM DEVELOPPEMENT NPV,0MSI
TGS NOPEC GEOPHYSICAL CO ASA NOK0.25,0MSJ
SMIT INTERNATIONALE EUR2.30,0MSO
AS ROMA EUR0.15,0MT1
DRAEGERWERK AG & CO KGAA RFD 01/01/10,0MT8
SWEDISH ORPHAN BIOVITRUM AB NPV,0MTD
ALAPIS SA EUR0.30,0MTH
INTERVEST OFFICES ORD NPV,0MTK
LIMELIGHT VCT ORD GBP0.10,0MTR
CRYO-SAVE GROUP NV ORD EUR0.10,0MTW
WAREHOUSING & DISTRIBUTION DE PAUW NPV,0MU2
BANCA POPOLARE DELL`EMILIA ROMAGNA EUR3,0MU6
JUBII EUROPE NV EUR0.01,0MU8
CENIT AG NPV,0MUF
EDENRED ORD,0MUM
IREN SPA EUR1,0MUN
FREENET AG NPV,0MV2
VT GROUP ORD GBP0.05,0MV5
LAURENT-PERRIER EUR3.8,0MV6
TECHNICOLOR SA EUR0.10,0MV8
STOCKMANN AB(OY) `B`EUR2,0MW2
LEGRAND PROMESSE EUR4,0MW7
BEIJER AB (G&L) SER `B` NPV,0MWH
STALLERGENES EUR1,0MWI
LINDAB INTL AB NPV,0MWK
POWSZECHNY ZAKLAD UBEZPIECZEN SA PLN1,0MYY
STROER OUT-OF-HOME MEDIA AG NPV,0MYZ
VIENNA INSURANCE GROUP NPV,0MZX
WERELDHAVE BELGIUM NPV,0N2C
BIJOU BRIGITTE NPV,0N2Q
VOSSLOH AG NPV,0N2Z
NORDEA BANK AB FDR EACH REPR 1 SHARE,0N31
ADECCO SA CHF1(REGD),0N34
DANIELI & C DI RISP EUR1(NON CV),0N4I
COLRUYT SA NPV,0N4Y
A2A SPA EUR0.52,0N54
ACANDO AB SER`B`NPV,0N5E
ADLER REAL ESTATE AG NPV,0N5H
ALTAMIR AMBOISE EUR6,0N5Z
AMPLIFON EUR0.02,0N61
ARCADIS NV EUR0.02,0N6B
AVANQUEST SOFTWARE SA EUR1,0N6K
BINCKBANK NV EUR0.10,0N6Y
BIOTEST AG NPV,0N6Z
BIOTEST AG NON VTG PRF DEM5,0N70
BOLSAS Y MERCADOS ESPANOLES EUR3.23,0N73
BONDUELLE EUR7,0N75
WESSANEN(KONINKLIJKE)NV CVA EUR1(POST CONSOLIDATION),0N77
BURE EQUITY NPV,0N7D
CAIRO COMMUNICATIONS EUR0.052,0N7I
CARRARO SPA EUR0.52,0N7L
COMPAGNIE DES ALPES NPV,0N7N
COMDIRECT BANK AG NPV,0N7O
CEWE COLOR HOLDING AG NPV,0N8F
EINHELL GERMANY AG NON VTG PREF NPV,0N9F
ENDESA SA EUR1.2(REGD),0N9G
ELMOS SEMICONDUCTOR AG NPV,0N9K
ENI EUR1,0N9S
ESSO(FRANCAISE) EUR7.65,0N9V
EVS BROADCAST EQUIPMENT NPV,0N9Z
FRANCOTYP-POSTALIA HOLDING AG EUR1,0NAC
HAKON INVEST AB NPV,0NB9
HEINEKEN HLDG ORD EUR1.6,0NBD
HAMBURGER HAFEN UND LOGISTIK AG NPV (REGD),0NBI
HOLMEN AB SER`B`NPV,0NBO
IFIS EUR1,0NBX
INVESTOR AB SER`A`NPV,0NC5
INVESTOR AB SER`B`NPV,0NC6
LENZING AG NPV,0NCV
LPKF LASER & ELECTRONICS AG NPV,0ND2
LANDI RENZO SPA EUR0.10,0ND3
LUNDBECK(H) A/S DKK5,0ND5
LUXOTTICA GROUP EUR0.06,0ND7
MANITOU EUR1,0NDA
MLP AG NPV,0NDP
MORPHOSYS NPV,0NDV
MEDIASET SPA EUR0.52,0NE1
MONDO TV SPA EUR0.5,0NE2
ORIOLA-KD CORPORATION SER`B`NPV,0NES
ORPEA EUR2.5,0NEX
USU SOFTWARE AG NPV,0NEY
PAION AG NPV(BR),0NF3
PRIMA INDUSTRIE SPA EUR2.5,0NFP
ESPRINET EUR0.15(POST SUBDIVISION),0NFS
RECTICEL NPV,0NHV
RHEINMETALL AG NPV,0NI1
GRUPO CERAMICHE RICCHETTI NPV,0NI2
SMA SOLAR TECHNOLOGY AG NPV (BR),0NIF
SAES GETTERS EUR0.52,0NIJ
SAES GETTERS DI RISP  EUR0.52 NC,0NIK
SARTORIUS NPV,0NIQ
SARTORIUS NON VTG PFD NPV,0NIR
SBM OFFSHORE N.V. EUR0.25,0NIS
SAFILO GROUP EUR5,0NJ5
SOPRA GROUP EUR4,0NJQ
ANSALDO STS EUR0.5,0NK9
TELEKOM AUSTRIA(TA) NPV,0NKL
THERMADOR GROUPE EUR16,0NKT
TEPLA ORD NPV,0NL1
TRELLEBORG AB SER`B`NPV,0NL3
UNIBAIL-RODAMCO EUR5,0NLK
VERBIO VEREINIGTE BIOENERGIE AG NPV,0NLY
VIRBAC EUR1.25,0NM7
VTG AG NPV,0NMI
VESTAS WIND SYSTEMS DKK1,0NMK
WERELDHAVE NV EUR10,0NMR
WOLTERS-KLUWER NV CVA EUR0.12,0NMU
ZIGNAGO VETRO EUR0.10,0NNC
ALFA LAVAL AB NPV,0NNF
EDB ERGOGROUP ASA NOK1.75,0NNI
LUNDIN PETROLEUM AB NPV,0NNR
STOREBRAND ASA `A`NOK5,0NO0
TKH GROUP CVA EUR0.25,0NO1
AMPER SA EUR1(REGD),0NO6
PROCTER & GAMBLE CO COM STK NPV,0NOF
ADVA AG NPV,0NOL
ADP PROMESSES EUR3,0NP8
AIXTRON AG ORD NPV,0NP9
CARREFOUR EUR2.5,0NPH
CHRISTIAN DIOR EUR2,0NPL
DSM NV EUR1.50,0NPP
EIFFAGE EUR4,0NPT
GAS NATURAL SDG SA EUR1,0NPV
IMERYS SA EUR2,0NPX
MAPFRE SA ORD EUR0.10,0NQ2
NEOPOST EUR1,0NQ5
PEUGEOT SA EUR1,0NQ9
PARMALAT S.P.A EUR1,0NQB
PANDORA A/S DKK1,0NQC
PUMA AG NPV,0NQE
RENAULT(REGIE NATIONALE DES USINES) ORD EUR3.81,0NQF
REPSOL YPF SA EUR1,0NQG
RHOEN KLINIKUM AG ORD NPV,0NQH
VINCI EUR2.5,0NQM
SNAM RETE GAS EUR1,0NQP
TELEVISION FRANCAISE(T.F.1) EUR0.20,0NQT
VERBUND AG CLASS`A`NPV,0NR1
VALLOUREC(USIN A TUB DE LOR ESCAUT) EUR2,0NR2
WACKER CHEMIE AG NPV,0NR4
ZARDOYA-OTIS EUR0.10,0NR7
ENEL SPA EUR1,0NRE
BILFINGER BERGER SE NPV,0NRG
CATALANA OCCIDENTE SA DE SEGUROS EUR0.30,0NRN
SUEZ ENVIRONNEMENT CO EUR4,0NRV
ZAKLADY AZOTOWE W TARNOWIE SA PLN5,0NS1
MARR EUR0.5,0NSS
GERRESHEIMER GROUP NPV,0NTI
OESTERREICHISCHE POST AG NPV,0NTM
ELIA SYSTEM OPERATOR NPV,0NTU
MAGYAR TELEKOM TELECOMMUNICATIONS HUF100(REGD),0NUG
AVANZA BANK HLDG AB NPV,0NUK
